Subject	Predicate	Object
yeiH	is homologous to	yeiH(Salmonella)
yeiR	is homologous to	yeiR(Salmonella)
lpxT	is homologous to	lpxT(Salmonella)
yejA	is homologous to	yejA(Salmonella)
yejB	is homologous to	yejB(Salmonella)
yejE	is homologous to	yejE(Salmonella)
yejF	is homologous to	yejF(Salmonella)
yejG	is homologous to	yejG(Salmonella)
radD	is homologous to	radD(Salmonella)
yejK	is homologous to	yejK(Salmonella)
yejL	is homologous to	yejL(Salmonella)
lapC	is homologous to	lapC(Salmonella)
yfaE	is homologous to	yfaE(Salmonella)
yfaV	is homologous to	yfaV(Salmonella)
yfaX	is homologous to	yfaX(Salmonella)
yfbK	is homologous to	yfbK(Salmonella)
alaA	is homologous to	alaA(Salmonella)
yfbS	is homologous to	yfbS(Salmonella)
hxpA	is homologous to	hxpA(Salmonella)
yfcA	is homologous to	yfcA(Salmonella)
yfcC	is homologous to	yfcC(Salmonella)
yfcE	is homologous to	yfcE(Salmonella)
yfcF	is homologous to	yfcF(Salmonella)
yfcH	is homologous to	yfcH(Salmonella)
yfcL	is homologous to	yfcL(Salmonella)
smrB	is homologous to	smrB(Salmonella)
yfcZ	is homologous to	yfcZ(Salmonella)
yfdH	is homologous to	yfdH(Salmonella)
alaC	is homologous to	alaC(Salmonella)
pdeA	is homologous to	pdeA(Salmonella)
yfeC	is homologous to	yfeC(Salmonella)
yfeD	is homologous to	yfeD(Salmonella)
yfeH	is homologous to	yfeH(Salmonella)
yfeK	is homologous to	yfeK(Salmonella)
yfeN	is homologous to	yfeN(Salmonella)
yfeR	is homologous to	yfeR(Salmonella)
yffB	is homologous to	yffB(Salmonella)
yfgJ	is homologous to	yfgJ(Salmonella)
glrR	is homologous to	glrR(Salmonella)
pgpC	is homologous to	pgpC(Salmonella)
yfhH	is homologous to	yfhH(Salmonella)
iscX	is homologous to	iscX(Salmonella)
glrK	is homologous to	glrK(Salmonella)
yfhL	is homologous to	yfhL(Salmonella)
raiA	is homologous to	raiA(Salmonella)
yfiF	is homologous to	yfiF(Salmonella)
yfiM	is homologous to	yfiM(Salmonella)
dgcN	is homologous to	dgcN(Salmonella)
bamD	is homologous to	bamD(Salmonella)
tapT	is homologous to	tapT(Salmonella)
yfjD	is homologous to	yfjD(Salmonella)
ratA	is homologous to	ratA(Salmonella)
ygaC	is homologous to	ygaC(Salmonella)
glaR	is homologous to	glaR(Salmonella)
lhgD	is homologous to	lhgD(Salmonella)
ygaM	is homologous to	ygaM(Salmonella)
ygaP	is homologous to	ygaP(Salmonella)
kbp	is homologous to	kbp(Salmonella)
ygbA	is homologous to	ygbA(Salmonella)
ygbE	is homologous to	ygbE(Salmonella)
ygbI	is homologous to	ygbI(Salmonella)
ygbK	is homologous to	ygbK(Salmonella)
ygbM	is homologous to	ygbM(Salmonella)
queE	is homologous to	queE(Salmonella)
ygdB	is homologous to	ygdB(Salmonella)
ppnN	is homologous to	ppnN(Salmonella)
ygdI	is homologous to	ygdI(Salmonella)
csdE	is homologous to	csdE(Salmonella)
tcdA	is homologous to	tcdA(Salmonella)
ygdQ	is homologous to	ygdQ(Salmonella)
ygdR	is homologous to	ygdR(Salmonella)
ygfB	is homologous to	ygfB(Salmonella)
ygfZ	is homologous to	ygfZ(Salmonella)
mscS	is homologous to	mscS(Salmonella)
yggE	is homologous to	yggE(Salmonella)
loiP	is homologous to	loiP(Salmonella)
rsmE	is homologous to	rsmE(Salmonella)
yggM	is homologous to	yggM(Salmonella)
yggN	is homologous to	yggN(Salmonella)
yggR	is homologous to	yggR(Salmonella)
yggT	is homologous to	yggT(Salmonella)
yggU	is homologous to	yggU(Salmonella)
hemW	is homologous to	hemW(Salmonella)
yggX	is homologous to	yggX(Salmonella)
yghA	is homologous to	yghA(Salmonella)
yghB	is homologous to	yghB(Salmonella)
yghU	is homologous to	yghU(Salmonella)
yghW	is homologous to	yghW(Salmonella)
ygiB	is homologous to	ygiB(Salmonella)
ygiC	is homologous to	ygiC(Salmonella)
ygiD	is homologous to	ygiD(Salmonella)
ygiF	is homologous to	ygiF(Salmonella)
ygiM	is homologous to	ygiM(Salmonella)
ygiN	is homologous to	ygiN(Salmonella)
ygiQ	is homologous to	ygiQ(Salmonella)
ygiW	is homologous to	ygiW(Salmonella)
ygjR	is homologous to	ygjR(Salmonella)
yhaH	is homologous to	yhaH(Salmonella)
yhaJ	is homologous to	yhaJ(Salmonella)
yhaL	is homologous to	yhaL(Salmonella)
cyuA	is homologous to	cyuA(Salmonella)
cyuP	is homologous to	cyuP(Salmonella)
lptB	is homologous to	lptB(Salmonella)
lptA	is homologous to	lptA(Salmonella)
yhbO	is homologous to	yhbO(Salmonella)
yhbQ	is homologous to	yhbQ(Salmonella)
ubiT	is homologous to	ubiT(Salmonella)
ubiU	is homologous to	ubiU(Salmonella)
ubiV	is homologous to	ubiV(Salmonella)
yhbW	is homologous to	yhbW(Salmonella)
zapG	is homologous to	zapG(Salmonella)
yhcC	is homologous to	yhcC(Salmonella)
yhcG	is homologous to	yhcG(Salmonella)
zapE	is homologous to	zapE(Salmonella)
yhcN	is homologous to	yhcN(Salmonella)
yhcO	is homologous to	yhcO(Salmonella)
aaeR	is homologous to	aaeR(Salmonella)
csrD	is homologous to	csrD(Salmonella)
yhdH	is homologous to	yhdH(Salmonella)
yhdJ	is homologous to	yhdJ(Salmonella)
yhdP	is homologous to	yhdP(Salmonella)
yhdT	is homologous to	yhdT(Salmonella)
yhdV	is homologous to	yhdV(Salmonella)
yheO	is homologous to	yheO(Salmonella)
yheS	is homologous to	yheS(Salmonella)
yheT	is homologous to	yheT(Salmonella)
yheU	is homologous to	yheU(Salmonella)
yheV	is homologous to	yheV(Salmonella)
yhfA	is homologous to	yhfA(Salmonella)
yhfK	is homologous to	yhfK(Salmonella)
yhfL	is homologous to	yhfL(Salmonella)
yhgE	is homologous to	yhgE(Salmonella)
rsmD	is homologous to	rsmD(Salmonella)
yhhL	is homologous to	yhhL(Salmonella)
yhhM	is homologous to	yhhM(Salmonella)
yhhN	is homologous to	yhhN(Salmonella)
yhhQ	is homologous to	yhhQ(Salmonella)
yhhS	is homologous to	yhhS(Salmonella)
yhhT	is homologous to	yhhT(Salmonella)
yhhW	is homologous to	yhhW(Salmonella)
yhhX	is homologous to	yhhX(Salmonella)
yhhY	is homologous to	yhhY(Salmonella)
yhiI	is homologous to	yhiI(Salmonella)
yhiN	is homologous to	yhiN(Salmonella)
rlmJ	is homologous to	rlmJ(Salmonella)
yhjD	is homologous to	yhjD(Salmonella)
yhjE	is homologous to	yhjE(Salmonella)
yhjG	is homologous to	yhjG(Salmonella)
pdeH	is homologous to	pdeH(Salmonella)
yhjJ	is homologous to	yhjJ(Salmonella)
pdeK	is homologous to	pdeK(Salmonella)
bcsC	is homologous to	bcsC(Salmonella)
yhjV	is homologous to	yhjV(Salmonella)
yhjY	is homologous to	yhjY(Salmonella)
yiaD	is homologous to	yiaD(Salmonella)
yiaF	is homologous to	yiaF(Salmonella)
wecH	is homologous to	wecH(Salmonella)
plaR	is homologous to	plaR(Salmonella)
yiaL	is homologous to	yiaL(Salmonella)
yiaM	is homologous to	yiaM(Salmonella)
yiaN	is homologous to	yiaN(Salmonella)
yiaO	is homologous to	yiaO(Salmonella)
waaH	is homologous to	waaH(Salmonella)
yibF	is homologous to	yibF(Salmonella)
trmL	is homologous to	trmL(Salmonella)
yibL	is homologous to	yibL(Salmonella)
yibN	is homologous to	yibN(Salmonella)
envC	is homologous to	envC(Salmonella)
yicC	is homologous to	yicC(Salmonella)
xanP	is homologous to	xanP(Salmonella)
yicH	is homologous to	yicH(Salmonella)
yicI	is homologous to	yicI(Salmonella)
yicJ	is homologous to	yicJ(Salmonella)
yicL	is homologous to	yicL(Salmonella)
yicN	is homologous to	yicN(Salmonella)
yidA	is homologous to	yidA(Salmonella)
yidC	is homologous to	yidC(Salmonella)
yidE	is homologous to	yidE(Salmonella)
yidF	is homologous to	yidF(Salmonella)
yidG	is homologous to	yidG(Salmonella)
yidQ	is homologous to	yidQ(Salmonella)
yidR	is homologous to	yidR(Salmonella)
yidZ	is homologous to	yidZ(Salmonella)
yieE	is homologous to	yieE(Salmonella)
yieF	is homologous to	yieF(Salmonella)
adeP	is homologous to	adeP(Salmonella)
yieH	is homologous to	yieH(Salmonella)
hsrA	is homologous to	hsrA(Salmonella)
yieP	is homologous to	yieP(Salmonella)
yifB	is homologous to	yifB(Salmonella)
maoP	is homologous to	maoP(Salmonella)
yifK	is homologous to	yifK(Salmonella)
yifL	is homologous to	yifL(Salmonella)
yigA	is homologous to	yigA(Salmonella)
yigB	is homologous to	yigB(Salmonella)
yigF	is homologous to	yigF(Salmonella)
yigI	is homologous to	yigI(Salmonella)
yigL	is homologous to	yigL(Salmonella)
yigZ	is homologous to	yigZ(Salmonella)
yihD	is homologous to	yihD(Salmonella)
yihG	is homologous to	yihG(Salmonella)
yihI	is homologous to	yihI(Salmonella)
yihO	is homologous to	yihO(Salmonella)
yihP	is homologous to	yihP(Salmonella)
yihS	is homologous to	yihS(Salmonella)
yihT	is homologous to	yihT(Salmonella)
yihV	is homologous to	yihV(Salmonella)
csqR	is homologous to	csqR(Salmonella)
yihX	is homologous to	yihX(Salmonella)
fabY	is homologous to	fabY(Salmonella)
yiiM	is homologous to	yiiM(Salmonella)
yiiQ	is homologous to	yiiQ(Salmonella)
yiiR	is homologous to	yiiR(Salmonella)
yijD	is homologous to	yijD(Salmonella)
yijF	is homologous to	yijF(Salmonella)
yijO	is homologous to	yijO(Salmonella)
yjaG	is homologous to	yjaG(Salmonella)
yjaH	is homologous to	yjaH(Salmonella)
yjbB	is homologous to	yjbB(Salmonella)
yjbG	is homologous to	yjbG(Salmonella)
yjbH	is homologous to	yjbH(Salmonella)
pspG	is homologous to	pspG(Salmonella)
yjbR	is homologous to	yjbR(Salmonella)
yjcB	is homologous to	yjcB(Salmonella)
ghxP	is homologous to	ghxP(Salmonella)
yjcO	is homologous to	yjcO(Salmonella)
yjdC	is homologous to	yjdC(Salmonella)
dtpC	is homologous to	dtpC(Salmonella)
tsaE	is homologous to	tsaE(Salmonella)
nnr	is homologous to	nnr(Salmonella)
yjeH	is homologous to	yjeH(Salmonella)
yjeI	is homologous to	yjeI(Salmonella)
yjeJ	is homologous to	yjeJ(Salmonella)
yjeM	is homologous to	yjeM(Salmonella)
yjeO	is homologous to	yjeO(Salmonella)
mscM	is homologous to	mscM(Salmonella)
yjeT	is homologous to	yjeT(Salmonella)
yjfC	is homologous to	yjfC(Salmonella)
yjfJ	is homologous to	yjfJ(Salmonella)
yjfK	is homologous to	yjfK(Salmonella)
yjfL	is homologous to	yjfL(Salmonella)
yjfM	is homologous to	yjfM(Salmonella)
bsmA	is homologous to	bsmA(Salmonella)
yjfP	is homologous to	yjfP(Salmonella)
yjfY	is homologous to	yjfY(Salmonella)
yjgA	is homologous to	yjgA(Salmonella)
ahr	is homologous to	ahr(Salmonella)
tabA	is homologous to	tabA(Salmonella)
yjgM	is homologous to	yjgM(Salmonella)
yjiA	is homologous to	yjiA(Salmonella)
hypT	is homologous to	hypT(Salmonella)
yjiJ	is homologous to	yjiJ(Salmonella)
yjiN	is homologous to	yjiN(Salmonella)
btsT	is homologous to	btsT(Salmonella)
yjjA	is homologous to	yjjA(Salmonella)
yjjG	is homologous to	yjjG(Salmonella)
yjjI	is homologous to	yjjI(Salmonella)
ettA	is homologous to	ettA(Salmonella)
yjjP	is homologous to	yjjP(Salmonella)
yjjV	is homologous to	yjjV(Salmonella)
yjjX	is homologous to	yjjX(Salmonella)
yjjY	is homologous to	yjjY(Salmonella)
pdeB	is homologous to	pdeB(Salmonella)
ylaC	is homologous to	ylaC(Salmonella)
allE	is homologous to	allE(Salmonella)
ylbE	is homologous to	ylbE(Salmonella)
bssR	is homologous to	bssR(Salmonella)
ymdF	is homologous to	ymdF(Salmonella)
ymgE	is homologous to	ymgE(Salmonella)
ynaI	is homologous to	ynaI(Salmonella)
ynaJ	is homologous to	ynaJ(Salmonella)
mnaT	is homologous to	mnaT(Salmonella)
curA	is homologous to	curA(Salmonella)
mcbR	is homologous to	mcbR(Salmonella)
yncJ	is homologous to	yncJ(Salmonella)
sad	is homologous to	sad(Salmonella)
yneJ	is homologous to	yneJ(Salmonella)
ynfA	is homologous to	ynfA(Salmonella)
ynfL	is homologous to	ynfL(Salmonella)
ynfM	is homologous to	ynfM(Salmonella)
ldtE	is homologous to	ldtE(Salmonella)
yniB	is homologous to	yniB(Salmonella)
hxpB	is homologous to	hxpB(Salmonella)
yoaA	is homologous to	yoaA(Salmonella)
yoaB	is homologous to	yoaB(Salmonella)
yoaE	is homologous to	yoaE(Salmonella)
yoaG	is homologous to	yoaG(Salmonella)
yoaH	is homologous to	yoaH(Salmonella)
yodD	is homologous to	yodD(Salmonella)
yohC	is homologous to	yohC(Salmonella)
yohD	is homologous to	yohD(Salmonella)
yohF	is homologous to	yohF(Salmonella)
yohJ	is homologous to	yohJ(Salmonella)
yohK	is homologous to	yohK(Salmonella)
yojI	is homologous to	yojI(Salmonella)
rcsD	is homologous to	rcsD(Salmonella)
ypeC	is homologous to	ypeC(Salmonella)
yqaB	is homologous to	yqaB(Salmonella)
yqaE	is homologous to	yqaE(Salmonella)
yqeF	is homologous to	yqeF(Salmonella)
yqfA	is homologous to	yqfA(Salmonella)
yqfB	is homologous to	yqfB(Salmonella)
yqgA	is homologous to	yqgA(Salmonella)
yqgE	is homologous to	yqgE(Salmonella)
yqgF	is homologous to	yqgF(Salmonella)
yqhA	is homologous to	yqhA(Salmonella)
yqhD	is homologous to	yqhD(Salmonella)
nudF	is homologous to	nudF(Salmonella)
yqiK	is homologous to	yqiK(Salmonella)
yqjA	is homologous to	yqjA(Salmonella)
mzrA	is homologous to	mzrA(Salmonella)
yqjC	is homologous to	yqjC(Salmonella)
yqjD	is homologous to	yqjD(Salmonella)
yqjE	is homologous to	yqjE(Salmonella)
yqjG	is homologous to	yqjG(Salmonella)
nfeF	is homologous to	nfeF(Salmonella)
nfeR	is homologous to	nfeR(Salmonella)
yqjK	is homologous to	yqjK(Salmonella)
rsmI	is homologous to	rsmI(Salmonella)
lpoA	is homologous to	lpoA(Salmonella)
yraN	is homologous to	yraN(Salmonella)
dolP	is homologous to	dolP(Salmonella)
yraR	is homologous to	yraR(Salmonella)
ibaG	is homologous to	ibaG(Salmonella)
mlaC	is homologous to	mlaC(Salmonella)
mlaD	is homologous to	mlaD(Salmonella)
mlaE	is homologous to	mlaE(Salmonella)
mlaF	is homologous to	mlaF(Salmonella)
yrbG	is homologous to	yrbG(Salmonella)
lptC	is homologous to	lptC(Salmonella)
yrbL	is homologous to	yrbL(Salmonella)
yrdA	is homologous to	yrdA(Salmonella)
nudE	is homologous to	nudE(Salmonella)
yrfG	is homologous to	yrfG(Salmonella)
hslR	is homologous to	hslR(Salmonella)
ysaA	is homologous to	ysaA(Salmonella)
ytfB	is homologous to	ytfB(Salmonella)
ytfE	is homologous to	ytfE(Salmonella)
ytfF	is homologous to	ytfF(Salmonella)
qorB	is homologous to	qorB(Salmonella)
ytfH	is homologous to	ytfH(Salmonella)
ytfK	is homologous to	ytfK(Salmonella)
paeA	is homologous to	paeA(Salmonella)
tamB	is homologous to	tamB(Salmonella)
ytfP	is homologous to	ytfP(Salmonella)
zapA	is homologous to	zapA(Salmonella)
zapC	is homologous to	zapC(Salmonella)
zapD	is homologous to	zapD(Salmonella)
zitB	is homologous to	zitB(Salmonella)
zntA	is homologous to	zntA(Salmonella)
zntR	is homologous to	zntR(Salmonella)
znuA	is homologous to	znuA(Salmonella)
znuB	is homologous to	znuB(Salmonella)
znuC	is homologous to	znuC(Salmonella)
zraP	is homologous to	zraP(Salmonella)
zraR	is homologous to	zraR(Salmonella)
zraS	is homologous to	zraS(Salmonella)
zupT	is homologous to	zupT(Salmonella)
zur	is homologous to	zur(Salmonella)
zwf	is homologous to	zwf(Salmonella)
